time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2017-09-11T13:41:53.367	1.762	-95.647	15.081	0.000	0.094	0.503	-0.014	2292	4.272
2017-09-22T21:33:07.446	2.208	-94.799	15.253	32900.176	0.845	0.325	-0.269	2309	12.000
2017-09-28T14:05:07.198	1.606	-94.856	15.495	92933.222	0.327	0.398	0.046	2317	7.847
2017-09-28T14:08:26.663	0.367	-97.567	16.535	16331.842	0.093	0.194	0.008	2318	5.852
2017-09-10T01:51:27.621	2.672	-94.279	14.916	32531.811	0.996	0.577	-0.256	2339	11.820
2017-09-10T02:00:00.166	1.862	-94.624	15.037	49559.737	0.904	0.448	-0.418	2340	8.358
2017-09-11T22:20:52.870	3.481	-94.934	15.568	48415.175	0.789	0.559	-0.299	2354	19.871
2017-09-11T22:23:06.302	2.815	-94.610	15.218	50134.152	1.013	0.419	-0.220	2355	10.879
2017-09-17T15:17:52.355	1.913	-95.226	15.489	0.000	0.782	0.350	-0.227	2360	10.965
2017-09-17T15:21:08.873	2.120	-94.747	15.620	35689.162	0.946	0.192	-0.042	2361	6.843
2017-09-08T14:49:46.399	2.104	-95.251	15.337	6873.671	0.760	0.485	-0.023	2446	10.999
2017-09-08T14:53:34.559	2.201	-95.009	14.954	29683.114	0.646	0.395	-0.078	2447	8.842
2017-09-08T14:55:27.451	2.507	-94.758	15.298	21692.590	0.646	0.631	-0.087	2448	5.548
2017-09-08T15:00:56.230	3.158	-94.887	15.794	49777.874	0.125	0.347	-0.024	2449	4.382
2017-09-08T15:02:52.979	3.020	-94.707	15.296	34975.372	0.440	0.543	-0.422	2450	8.887
2017-09-08T15:10:59.674	2.017	-95.066	15.386	32595.202	0.580	0.471	-0.150	2451	10.000
2017-09-08T15:12:21.382	2.457	-95.252	15.261	4111.133	0.787	0.350	-0.078	2452	9.000
2017-09-08T15:13:21.835	2.400	-94.773	15.159	35692.401	0.917	0.364	-0.154	2453	7.587
2017-09-08T15:36:07.225	2.159	-94.794	15.202	33231.609	0.473	0.555	0.227	2454	8.802
2017-09-20T04:55:25.862	1.855	-94.040	15.482	7920.325	0.156	0.339	-0.018	2478	5.974
2017-09-20T05:01:29.758	1.387	-94.611	15.413	0.000	0.987	0.319	0.238	2479	9.948
2017-09-14T11:29:27.217	1.816	-95.436	15.039	7197.181	0.313	0.335	0.009	2304	11.000
2017-09-14T11:34:02.240	2.104	-94.453	15.225	33238.333	1.000	0.519	-0.065	2305	14.813
2017-09-14T11:38:42.352	2.027	-94.815	15.200	31758.428	0.656	0.448	0.394	2306	13.215
2017-09-14T11:39:52.609	2.554	-95.171	15.077	147734.619	0.274	0.316	0.011	2307	4.680
2017-09-14T11:41:44.498	1.305	-95.320	16.779	31002.706	1.032	0.358	-0.080	2308	8.000
2017-09-18T14:49:02.188	1.575	-95.731	15.194	0.000	0.618	0.521	-0.114	2313	7.864
2017-09-25T23:52:21.378	2.638	-95.189	15.871	6237.781	0.758	0.574	0.001	2329	5.952
2017-09-25T23:52:17.197	2.332	-95.175	15.107	0.000	0.664	0.368	-0.069	2330	8.984
2017-09-25T23:57:20.000	1.810	-94.905	15.660	0.000	0.858	0.459	0.034	2331	5.907
2017-09-25T13:48:28.895	1.755	-94.989	16.294	38748.187	0.809	0.296	-0.132	2341	11.961
2017-09-21T06:11:07.798	1.296	-95.019	15.248	30714.660	0.910	0.319	0.044	2371	7.000
2017-09-21T06:20:04.558	2.423	-94.933	15.255	31959.378	0.537	0.611	-0.122	2372	12.000
2017-09-15T17:03:41.125	2.499	-95.187	15.627	26579.917	0.853	0.445	-0.424	2374	14.000
2017-09-20T03:08:22.812	2.408	-94.501	15.370	21057.230	0.829	0.476	-0.028	2382	12.382
2017-09-18T15:00:12.258	1.777	-94.747	15.195	33651.048	0.573	0.490	-0.503	2384	9.786
2017-09-18T15:02:51.814	2.101	-95.891	15.674	115232.281	0.767	0.497	0.158	2385	5.602
2017-09-18T15:03:30.196	2.171	-94.514	14.981	39449.590	0.922	0.293	-0.128	2386	6.878
2017-09-30T18:59:08.050	1.729	-94.841	15.597	0.000	0.522	0.315	-0.298	2393	8.537
2017-09-30T19:03:30.887	2.377	-94.728	15.786	44682.888	0.524	0.542	-0.028	2394	9.705
2017-09-29T20:53:00.727	2.445	-94.781	15.619	49706.677	0.527	0.259	-0.637	2275	11.474
2017-09-29T20:57:45.725	1.814	-97.378	15.239	21039.952	0.860	0.309	-0.089	2276	16.883
2017-09-29T20:59:59.698	3.289	-95.105	15.725	31897.421	0.943	0.485	-0.230	2277	21.000
2017-09-23T02:44:04.392	1.897	-93.580	15.080	40536.843	0.006	0.153	0.001	2278	4.823
2017-09-19T04:45:55.383	2.356	-94.428	15.105	33651.205	0.841	0.239	-0.059	2284	10.978
2017-09-19T04:46:37.346	2.350	-94.376	15.051	38503.952	0.176	0.197	0.009	2285	5.209
2017-09-19T15:51:27.458	1.890	-94.878	16.356	0.000	0.750	0.345	-0.049	2286	6.789
2017-09-17T00:57:16.691	2.085	-95.073	15.479	44662.827	0.723	0.309	-0.066	2311	6.132
2017-09-17T01:03:25.892	2.221	-94.830	15.449	32540.858	0.901	0.389	-0.259	2312	8.722
2017-09-30T07:43:48.874	1.809	-93.927	15.271	24169.400	0.414	0.447	-0.062	2320	9.595
2017-09-30T07:44:59.314	1.327	-95.000	15.802	32024.221	0.515	0.354	-0.119	2321	4.943
2017-09-10T10:44:40.176	1.578	-94.577	15.186	51343.974	0.645	0.385	-0.495	2336	7.000
2017-09-18T22:27:26.282	2.068	-95.381	15.777	0.000	0.694	0.418	0.380	2343	8.960
2017-09-12T01:45:48.006	1.969	-93.994	15.438	17704.808	0.642	0.286	-0.060	2362	6.980
2017-09-12T01:47:58.366	2.859	-94.360	14.961	33417.710	0.792	0.458	-0.162	2363	16.528
2017-09-28T09:13:43.571	0.856	-95.010	16.409	4777.785	0.604	0.229	0.730	2378	11.284
2017-09-28T09:20:43.315	1.310	-95.106	16.242	0.000	0.816	0.374	-0.111	2379	9.308
2017-09-28T09:21:58.192	3.379	-95.031	16.956	160935.247	0.300	0.598	-0.046	2380	6.639
2017-09-28T09:22:01.476	2.881	-95.028	17.102	119090.489	0.451	0.404	-0.014	2381	17.361
2017-09-13T18:30:18.455	2.870	-94.781	15.579	34571.930	0.315	0.385	-0.045	2279	6.445
2017-09-13T18:33:05.612	1.491	-95.088	16.807	22259.306	0.155	0.601	-0.009	2281	4.468
2017-09-13T18:36:57.661	1.618	-92.899	16.305	6174.851	0.538	0.641	-0.037	2283	5.325
2017-09-08T22:00:30.654	1.822	-95.797	15.324	148383.721	0.102	0.663	0.012	2346	4.992
2017-09-08T22:01:45.534	2.236	-94.737	15.146	34140.450	0.757	0.456	-0.203	2347	9.863
2017-09-08T22:03:54.799	2.556	-94.832	15.294	35564.326	0.965	0.274	0.036	2348	8.000
2017-09-08T22:11:20.110	2.753	-95.137	16.007	167685.544	0.858	0.191	0.093	2349	5.419
2017-09-29T11:29:33.562	1.900	-93.846	15.281	7150.405	0.462	0.388	-0.045	2352	6.000
2017-09-20T17:44:23.368	1.730	-95.188	15.391	0.000	0.498	0.212	-0.120	2356	5.988
2017-09-18T23:32:04.500	2.174	-96.151	16.734	20891.995	0.682	0.213	0.046	2373	4.795
2017-09-14T02:06:30.139	2.059	-94.128	15.328	55687.819	0.735	0.349	0.246	2395	7.000
2017-09-14T02:08:39.555	1.810	-94.381	16.185	101164.193	0.826	0.404	0.036	2396	8.537
2017-09-14T02:17:33.531	2.184	-94.889	15.229	32788.266	0.786	0.443	-0.189	2397	14.059
2017-09-26T06:24:20.899	1.527	-95.039	15.331	31634.127	0.850	0.333	-0.237	2407	9.708
2017-09-26T06:27:29.029	2.003	-95.016	15.656	83401.521	0.508	0.439	0.589	2408	10.686
2017-09-26T06:29:48.178	1.757	-95.016	16.899	50624.049	0.352	0.290	-0.006	2409	6.470
2017-09-27T11:35:47.568	1.842	-94.819	15.487	32887.513	0.549	0.236	-0.123	2280	8.000
2017-09-27T11:42:23.311	1.728	-94.832	15.418	26918.895	0.605	0.412	0.059	2282	10.923
2017-09-21T02:19:09.665	1.934	-94.682	15.431	57281.565	0.400	0.319	-0.001	2287	5.820
2017-09-21T02:21:39.309	2.223	-94.294	14.358	220640.207	0.263	0.315	-0.001	2288	4.601
2017-09-19T13:54:13.368	2.217	-95.321	15.649	5654.082	1.077	0.525	-0.647	2289	15.910
2017-09-15T10:55:31.157	1.932	-94.691	15.304	34755.788	0.423	0.189	-0.034	2298	6.635
2017-09-25T17:54:35.137	3.363	-94.922	15.940	20963.584	0.251	0.494	-0.061	2314	7.406
2017-09-25T17:54:34.105	2.490	-94.720	15.357	34291.638	0.857	0.457	-0.189	2315	15.263
2017-09-25T18:07:47.496	1.601	-95.034	16.003	0.000	0.461	0.229	0.050	2316	9.388
2017-09-09T15:20:49.819	2.662	-95.115	15.433	52028.305	0.483	0.624	-0.103	2319	9.766
2017-09-11T20:49:09.955	2.331	-94.524	15.398	56637.718	0.305	0.484	-0.099	2327	12.197
2017-09-14T20:27:23.009	1.823	-95.192	16.036	4019.611	0.967	0.409	0.224	2274	18.002
2017-09-17T20:21:30.933	2.096	-94.809	15.177	33253.251	0.978	0.331	0.050	2299	5.433
2017-09-17T20:22:28.355	1.453	-95.055	15.403	20107.095	0.217	0.414	-0.031	2300	7.223
2017-09-17T20:22:30.098	2.050	-95.290	15.760	0.000	0.159	0.506	-0.044	2301	5.777
2017-09-17T20:23:51.360	1.478	-95.699	16.630	124955.422	0.546	0.300	0.091	2302	4.797
2017-09-17T20:26:45.758	2.127	-94.944	15.509	33212.656	0.749	0.425	-0.179	2303	16.902
2017-09-17T21:38:08.302	2.152	-94.752	15.326	33271.867	0.944	0.238	0.368	2328	7.012
2017-09-25T14:09:26.211	3.220	-94.643	15.399	34987.288	0.876	0.265	-0.069	2350	9.028
2017-09-25T14:11:49.225	2.102	-95.172	16.615	41151.866	0.864	0.376	-0.102	2351	5.469
2017-09-28T16:10:02.614	2.287	-94.821	15.623	119884.197	0.314	0.246	0.022	2370	8.486
2017-09-13T02:27:57.014	3.318	-94.886	15.874	34082.295	0.496	0.296	0.029	2375	7.534
2017-09-13T02:27:57.331	2.328	-95.013	15.223	20665.298	0.530	0.381	-0.107	2377	12.929
2017-09-16T19:23:31.894	1.486	-95.467	15.360	0.000	0.853	0.259	-0.085	2391	7.953
2017-09-16T19:24:26.036	2.366	-95.254	15.795	222714.685	0.605	0.568	-0.103	2392	6.989
2017-09-12T05:59:04.730	2.070	-94.651	15.309	48601.174	0.360	0.382	-0.007	2410	8.293
2017-09-12T06:01:10.752	2.155	-93.983	15.235	0.000	0.278	0.340	-0.001	2411	8.649
2017-09-30T04:09:04.833	1.055	-95.272	15.395	136975.583	0.404	0.349	0.063	2337	5.786
2017-09-30T04:10:27.839	1.896	-95.069	16.359	0.000	0.644	0.388	-0.103	2338	8.486
2017-09-22T08:12:58.972	1.344	-95.119	15.230	0.000	0.466	0.290	0.013	2357	5.000
2017-09-22T08:14:33.981	1.601	-94.771	15.597	2897.356	0.354	0.282	-0.022	2358	5.964
2017-09-22T08:15:53.467	1.503	-93.752	15.240	11931.109	0.564	0.297	0.022	2359	5.982
2017-09-09T10:33:59.437	1.895	-95.209	15.381	65043.719	0.364	0.525	-0.027	2365	7.712
2017-09-18T07:22:48.752	1.678	-94.462	15.801	55566.718	0.434	0.606	-0.075	2387	10.510
2017-09-18T07:26:13.734	1.631	-94.736	15.389	47928.436	0.601	0.398	-0.121	2388	5.976
2017-09-18T07:29:25.158	1.445	-94.851	15.678	203749.096	0.728	0.511	0.074	2389	5.508
2017-09-18T07:31:27.462	2.384	-94.440	15.675	25834.231	0.865	0.592	-0.294	2390	17.894
2017-09-14T21:10:14.423	1.846	-94.730	15.370	34635.817	0.757	0.245	0.047	2402	8.000
2017-09-14T21:13:10.770	2.049	-95.188	15.543	54505.358	0.874	0.412	-0.024	2403	14.216
2017-09-14T21:16:03.866	2.112	-94.868	15.687	35865.509	0.937	0.288	0.153	2404	8.001
2017-09-14T21:16:19.128	1.540	-94.750	15.369	538.573	0.059	0.409	-0.009	2405	4.992
2017-09-09T07:54:48.008	2.606	-94.919	15.333	34804.346	0.641	0.589	-0.385	2501	11.986
2017-09-09T07:57:49.977	1.961	-94.562	14.805	37589.798	1.135	0.474	-0.194	2502	10.240
2017-09-09T08:00:00.508	2.366	-94.899	14.552	108358.032	0.822	0.125	-0.095	2503	6.898
2017-09-09T08:01:30.764	2.671	-94.309	14.844	32880.977	1.198	0.435	-0.201	2504	14.631
2017-09-09T08:16:26.907	3.170	-96.255	14.698	171260.368	0.124	0.293	-0.014	2505	4.490
2017-09-09T08:19:29.205	2.368	-95.041	15.977	3223.194	0.591	0.465	0.062	2506	6.795
2017-09-16T17:29:42.815	2.223	-94.517	15.207	20821.023	0.950	0.476	-0.224	2536	15.598
2017-09-18T06:54:53.079	1.217	-95.104	15.544	2973.287	0.422	0.481	-0.327	2596	7.954
2017-09-18T07:00:07.089	1.657	-94.954	15.386	32869.417	0.406	0.216	0.056	2597	7.919
2017-09-18T07:03:40.351	1.899	-94.792	15.614	42216.054	0.794	0.249	0.049	2598	6.702
2017-09-18T07:05:04.679	1.460	-95.067	15.795	6187.626	0.346	0.302	-0.032	2599	6.818
2017-09-18T07:15:17.597	1.315	-98.786	15.406	35551.431	0.554	0.372	-0.104	2600	8.942
2017-09-21T04:40:10.926	1.875	-95.202	15.500	26866.485	0.319	0.317	0.001	2622	5.001
2017-09-21T04:43:29.761	2.137	-95.106	15.742	34318.133	0.773	0.426	-0.130	2623	14.992
2017-09-21T04:46:59.263	1.744	-94.707	15.381	32870.180	0.863	0.228	-0.078	2624	8.894
2017-09-21T04:48:21.040	1.934	-95.008	16.068	0.000	0.764	0.325	-0.028	2625	8.783
2017-09-21T04:51:52.476	1.470	-94.921	15.451	0.000	0.853	0.174	0.059	2626	5.000
2017-09-21T04:57:15.789	1.831	-95.109	15.725	32315.898	0.813	0.430	-0.128	2627	11.000
2017-09-21T22:04:50.163	1.913	-94.701	15.351	35625.029	0.763	0.402	-0.618	2344	11.034
2017-09-21T22:05:18.526	2.088	-94.751	15.656	36000.149	0.278	0.248	0.001	2345	4.810
2017-09-19T07:49:39.295	1.762	-93.984	14.091	41571.328	0.560	0.157	0.040	2366	4.941
2017-09-19T07:50:48.357	1.693	-94.779	15.491	42094.167	0.453	0.414	-0.004	2367	8.000
2017-09-19T07:53:13.808	3.001	-94.234	15.007	31504.855	1.061	0.517	-0.318	2368	18.433
2017-09-23T00:23:13.581	2.000	-94.523	15.428	0.000	0.150	0.155	0.022	2376	6.165
2017-09-11T05:34:53.655	2.446	-93.289	15.277	67006.314	0.623	0.555	-0.135	2383	7.665
2017-09-09T07:29:29.842	2.355	-94.584	15.642	42456.210	0.992	0.450	0.896	2398	21.000
2017-09-09T07:31:16.354	1.926	-94.731	15.481	17238.765	0.574	0.378	-0.006	2399	8.818
2017-09-09T07:36:02.884	1.875	-95.933	15.504	298409.715	0.264	0.330	0.016	2400	5.421
2017-09-16T09:47:33.461	1.311	-93.592	15.286	62611.613	0.547	0.239	0.488	2480	7.109
2017-09-16T09:47:51.557	1.879	-94.294	16.165	193752.074	0.456	0.406	0.005	2481	4.181
2017-09-16T09:49:52.833	1.561	-95.095	15.276	82840.483	0.250	0.539	0.033	2482	5.999
2017-09-16T09:51:48.157	1.551	-95.240	15.565	0.000	0.930	0.395	-0.151	2483	7.000
2017-09-16T09:54:10.731	1.786	-94.493	15.173	0.000	0.505	0.357	0.061	2484	6.653
2017-09-16T09:57:06.736	2.027	-94.419	15.269	17541.402	0.641	0.215	-0.029	2485	6.740
2017-09-16T10:02:56.548	1.221	-94.871	16.403	0.000	0.666	0.440	0.081	2486	9.629
2017-09-19T19:12:01.903	2.283	-94.494	15.248	0.000	0.321	0.191	-0.028	2493	9.000
2017-09-19T19:17:05.754	1.673	-94.793	15.144	48920.489	0.441	0.232	-0.020	2494	6.997
2017-09-19T19:19:49.941	2.312	-93.726	15.195	14453.584	0.317	0.364	0.005	2495	7.000
2017-09-09T22:36:50.365	2.228	-94.995	14.968	20344.127	0.456	0.441	-0.078	2538	9.000
2017-09-20T10:48:07.775	2.208	-94.843	15.676	52784.627	0.481	0.322	-0.001	2353	5.626
2017-09-19T11:38:36.020	2.074	-94.908	15.262	49687.834	0.758	0.263	-0.031	2364	6.591
2017-09-22T17:40:22.114	3.364	-94.640	15.115	0.000	0.679	0.227	0.049	2369	6.693
2017-09-08T08:45:53.524	2.940	-94.728	15.193	32452.034	1.196	0.587	-0.588	2543	15.000
2017-09-08T08:51:05.930	1.983	-96.315	16.893	228156.862	0.315	0.447	0.001	2544	4.117
2017-09-08T09:08:18.007	2.768	-95.004	15.062	22722.884	0.670	0.487	-0.173	2545	14.265
2017-09-08T09:14:46.036	2.753	-95.347	15.053	6971.551	0.514	0.550	0.035	2546	7.710
2017-09-08T09:16:19.755	2.724	-95.068	15.374	33627.918	0.773	0.540	-0.285	2547	8.769
2017-09-08T09:17:41.552	2.322	-94.653	15.254	8723.747	0.399	0.396	-0.228	2548	6.827
2017-09-08T09:19:13.944	2.649	-94.640	15.577	16700.260	0.910	0.512	0.107	2549	6.707
2017-09-16T04:15:53.002	2.561	-95.029	15.463	35371.237	0.933	0.510	-0.362	2556	12.999
2017-09-16T04:18:12.768	1.412	-94.371	15.418	0.000	0.750	0.106	0.015	2557	4.788
2017-09-20T08:55:11.637	1.893	-94.758	15.477	34121.406	0.972	0.346	0.402	2589	17.000
2017-09-20T08:55:58.894	2.044	-95.130	14.732	28188.725	0.582	0.431	-0.003	2590	4.525
2017-09-20T09:00:19.205	1.865	-94.755	15.072	19592.665	0.883	0.414	-0.110	2591	8.808
2017-09-22T05:43:33.487	2.216	-94.576	15.525	22100.280	0.456	0.407	-0.041	2604	8.902
2017-09-22T05:43:34.171	2.371	-95.043	15.059	26412.320	0.240	0.425	-0.066	2605	6.069
2017-09-22T16:21:43.187	2.678	-94.068	15.448	12952.704	0.684	0.472	-0.051	2401	12.819
2017-09-09T02:17:42.539	2.462	-94.433	15.822	13574.927	0.511	0.450	-0.013	2422	9.539
2017-09-09T02:19:28.053	2.476	-95.030	15.523	50663.264	0.636	0.279	-0.111	2423	7.953
2017-09-09T02:21:53.041	2.371	-94.808	15.164	43965.254	0.684	0.429	-0.059	2424	12.753
2017-09-09T02:26:10.856	2.228	-94.768	15.151	35338.543	0.678	0.436	-0.043	2425	6.887
2017-09-16T07:21:49.595	1.293	-95.152	15.836	8078.922	0.431	0.438	-0.089	2461	6.999
2017-09-16T07:22:49.750	1.790	-94.995	16.438	60492.104	0.164	0.255	0.009	2462	4.923
2017-09-16T07:25:34.289	1.677	-95.065	15.130	28991.462	0.594	0.501	-0.218	2463	11.997
2017-09-16T07:27:05.525	1.943	-94.757	15.264	27017.454	0.910	0.518	-0.228	2464	11.106
2017-09-16T07:29:36.234	2.101	-94.727	15.405	35123.164	1.072	0.265	-0.002	2465	8.927
2017-09-16T07:32:29.059	2.625	-94.341	14.951	30871.475	0.840	0.328	0.036	2466	9.527
2017-09-15T03:22:25.973	2.125	-94.733	15.438	32794.771	0.896	0.218	0.183	2467	10.000
2017-09-18T11:34:04.681	2.406	-94.505	15.119	30390.960	1.087	0.325	-0.172	2487	12.966
2017-09-18T11:38:27.409	1.165	-95.262	15.788	85002.042	0.794	0.396	0.096	2488	6.000
2017-09-27T05:55:56.037	1.680	-95.062	16.135	0.000	0.833	0.330	0.178	2496	19.917
2017-09-27T06:00:52.904	1.449	-94.667	15.429	20861.725	0.138	0.355	-0.016	2497	4.794
2017-09-19T15:48:35.553	1.667	-94.815	15.545	33999.695	0.246	0.253	-0.001	2406	6.000
2017-09-19T22:13:26.555	1.602	-94.835	15.843	5871.289	0.836	0.428	-0.073	2413	7.384
2017-09-19T10:42:04.473	1.656	-94.802	15.583	41333.958	0.601	0.244	-0.054	2417	8.000
2017-09-19T10:43:42.794	1.658	-94.823	15.524	29775.062	0.940	0.319	0.007	2418	9.908
2017-09-19T10:45:52.336	2.770	-94.363	15.064	35058.984	0.252	0.248	-0.039	2419	6.286
2017-09-19T10:45:56.267	1.742	-94.530	14.996	19278.971	0.289	0.434	-0.038	2420	4.992
2017-09-19T10:48:37.254	1.309	-95.354	15.450	5912.706	0.005	0.466	-0.000	2421	5.000
2017-09-14T15:25:25.846	2.080	-94.637	15.255	24078.843	0.688	0.235	-0.067	2426	7.583
2017-09-17T05:22:06.696	1.299	-94.218	15.455	0.000	0.419	0.147	0.014	2456	5.004
2017-09-17T05:28:35.343	1.406	-95.298	15.174	50745.906	0.803	0.500	-0.086	2457	4.496
2017-09-17T05:28:47.664	1.597	-94.775	15.700	20325.317	0.907	0.199	0.031	2458	7.076
2017-09-17T05:32:23.800	2.106	-93.737	15.177	12372.793	0.455	0.318	0.003	2459	8.738
2017-09-17T05:37:55.657	2.040	-95.381	15.265	159719.360	0.083	0.076	0.002	2460	4.866
2017-09-15T13:46:45.579	2.495	-97.927	13.627	0.000	1.111	0.283	-0.103	2468	4.823
2017-09-17T19:33:49.058	1.888	-94.409	15.105	29868.972	0.924	0.098	0.080	2489	5.833
2017-09-17T19:35:24.231	2.589	-95.182	14.883	27015.149	0.580	0.382	-0.058	2490	6.000
2017-09-17T19:37:19.716	1.975	-95.163	16.835	147717.954	0.117	0.149	-0.001	2491	4.364
2017-09-17T19:39:42.032	2.588	-94.907	15.968	7907.290	0.413	0.381	-0.004	2492	6.979
2017-09-21T16:03:58.731	1.950	-94.878	15.152	50299.449	0.858	0.181	-0.002	2498	6.969
2017-09-21T16:11:34.490	2.144	-94.534	14.844	32572.884	0.819	0.335	0.179	2499	7.522
2017-09-18T21:13:11.401	2.450	-94.575	15.670	31745.371	0.769	0.238	-0.108	2534	12.650
2017-09-18T21:16:03.369	2.997	-95.004	15.558	32236.168	0.986	0.506	-0.451	2535	20.000
2017-09-12T21:45:31.260	1.743	-95.271	15.804	51840.355	0.474	0.534	-0.271	2704	14.000
2017-09-12T21:49:44.149	2.062	-94.825	15.750	35597.355	0.573	0.477	-0.018	2705	8.516
2017-09-12T21:52:27.070	2.376	-94.742	15.220	33725.573	0.818	0.499	-0.220	2706	13.098
2017-09-12T21:55:08.775	2.351	-94.395	15.371	0.000	0.625	0.384	0.084	2707	11.745
2017-09-12T22:00:35.175	2.300	-94.515	15.685	34880.016	1.006	0.532	-0.173	2708	17.500
2017-09-12T22:08:39.190	2.778	-94.025	15.532	68558.733	0.192	0.498	-0.001	2709	7.849
2017-09-12T22:15:17.229	2.085	-94.813	15.359	31339.230	0.877	0.539	-0.324	2710	12.749
2017-09-29T09:40:48.985	1.609	-93.707	15.139	32130.433	0.422	0.430	-0.005	2412	5.896
2017-09-23T10:41:21.940	2.526	-94.439	15.093	35929.960	0.949	0.280	-0.050	2414	8.934
2017-09-23T10:46:02.347	1.960	-94.819	15.655	49188.702	0.537	0.337	-0.030	2415	7.000
2017-09-23T10:49:28.691	1.945	-94.800	15.529	35814.081	0.304	0.320	-0.123	2416	5.947
2017-09-16T10:08:08.487	2.354	-94.284	15.014	29813.070	0.945	0.291	-0.030	2438	9.872
2017-09-16T10:10:12.650	2.184	-93.797	15.228	11960.482	0.270	0.293	-0.009	2439	6.756
2017-09-16T10:11:20.169	1.887	-95.220	15.429	104684.091	0.330	0.338	-0.002	2440	5.660
2017-09-16T10:17:56.767	2.494	-94.755	15.402	53670.998	0.675	0.529	-0.095	2442	7.925
2017-09-16T10:18:23.703	3.016	-94.425	14.662	27234.029	0.848	0.258	-0.010	2443	11.194
2017-09-16T10:20:04.147	3.053	-94.742	15.366	32820.518	0.931	0.523	-0.607	2444	20.996
2017-09-13T15:57:15.580	1.965	-94.920	14.720	11957.129	0.376	0.385	0.009	2469	6.809
2017-09-19T15:57:31.723	1.944	-95.155	16.049	874.002	0.791	0.217	0.126	2565	8.568
2017-09-19T16:06:36.984	2.202	-94.897	15.818	61596.981	0.635	0.338	0.308	2566	14.331
2017-09-19T16:13:05.236	1.903	-96.104	17.226	30773.028	0.271	0.503	-0.011	2567	4.583
2017-09-11T11:15:45.580	2.115	-94.370	14.539	43078.750	0.587	0.478	-0.101	2577	10.993
2017-09-26T07:22:02.147	1.430	-95.267	15.545	71.961	0.684	0.410	-0.169	2471	6.712
2017-09-15T01:17:55.088	2.149	-94.756	15.538	32011.467	0.129	0.170	-0.032	2476	6.035
2017-09-27T05:45:59.665	1.967	-94.042	15.000	32587.469	0.780	0.461	-0.085	2507	7.093
2017-09-20T19:59:44.783	2.807	-92.871	14.893	143992.252	0.156	0.446	-0.002	2509	5.615
2017-09-30T00:18:23.153	2.024	-94.570	15.707	27272.759	0.799	0.397	-0.216	2539	12.000
2017-09-30T00:19:05.835	1.868	-94.504	16.277	16790.000	0.707	0.315	-0.199	2540	7.990
2017-09-29T15:42:25.908	1.183	-93.633	16.833	0.000	0.879	0.247	0.852	2541	6.000
2017-09-11T13:59:50.763	1.868	-94.145	15.590	131998.064	1.227	0.407	-0.954	2562	12.001
2017-09-11T14:14:11.110	1.184	-98.397	16.857	16359.998	0.181	0.196	-0.003	2563	8.879
2017-09-28T16:19:23.471	2.131	-93.984	16.756	150541.721	0.863	0.385	-0.183	2500	18.476
2017-09-15T03:26:07.823	2.194	-94.665	15.186	29729.910	0.766	0.265	-0.352	2508	6.834
2017-09-11T09:26:27.077	2.714	-94.671	15.153	34244.143	1.159	0.557	-0.613	2510	17.997
2017-09-22T03:08:42.784	1.817	-94.434	15.189	0.000	0.911	0.209	-0.196	2533	11.000
2017-09-15T20:40:32.526	1.770	-94.988	15.828	49937.977	0.370	0.318	0.094	2568	9.004
2017-09-15T20:41:10.380	2.402	-94.859	15.328	32150.352	1.118	0.551	-0.505	2569	16.667
2017-09-15T20:43:33.323	2.149	-95.230	15.066	7080.865	0.501	0.572	-0.129	2570	8.555
2017-09-15T20:44:05.383	3.012	-94.617	15.177	35729.588	0.708	0.207	0.064	2571	6.888
2017-09-23T15:17:50.433	1.758	-95.054	16.140	4467.336	0.406	0.283	-0.002	2630	7.668
2017-09-23T15:21:43.366	2.561	-95.171	16.332	0.000	0.828	0.519	-0.225	2631	10.078
2017-09-23T15:24:47.224	2.467	-95.195	16.358	0.000	0.875	0.383	0.112	2632	10.551
2017-09-23T15:24:44.526	2.348	-95.105	15.521	120528.175	0.275	0.145	0.016	2633	5.449
2017-09-23T15:28:27.968	2.530	-96.150	14.475	348185.231	0.832	0.310	0.027	2634	4.993
2017-09-25T20:27:26.827	1.876	-95.033	16.403	88574.526	0.547	0.452	0.148	2572	5.782
2017-09-25T20:32:01.012	1.505	-95.087	16.942	75206.050	0.962	0.187	-0.391	2573	8.000
2017-09-25T20:33:18.297	1.933	-94.950	16.036	5644.759	0.775	0.290	0.035	2574	7.806
2017-09-25T20:36:25.983	1.685	-94.686	15.729	66965.597	0.662	0.363	-0.075	2575	5.772
2017-09-25T20:48:39.340	1.805	-94.404	15.099	40129.975	0.743	0.386	-0.021	2576	5.897
2017-09-30T15:33:26.227	2.635	-94.868	15.747	32631.633	0.385	0.502	-0.027	2586	6.348
2017-09-16T23:15:16.759	1.522	-94.315	15.365	0.000	0.754	0.235	0.073	2608	4.840
2017-09-16T23:20:03.528	1.990	-94.281	15.028	32512.822	0.659	0.076	-0.019	2609	5.000
2017-09-16T23:28:32.748	1.834	-94.365	15.013	5920.087	0.435	0.406	-0.026	2610	5.682
2017-09-26T18:55:47.902	1.293	-94.407	17.116	0.000	0.361	0.330	0.077	2618	4.509
2017-09-26T19:53:53.249	1.357	-94.861	15.581	0.000	0.241	0.382	-0.020	2628	3.630
